poi_id,poi_name,poi_distance_from_bike_stn,poi_latitude,poi_longitude,bike_station_id,poi_bsns_category
4bfc120cda7120a1a38549fd,The Iskele,152,51.523972,-0.093736,17080ae3ef6c19fbe59e8e5c17d31d9b,Dining and Drinking
4cd160ed06b54688e33ee094,Sunny's Olive Tree,137,51.525487,-0.091347,17080ae3ef6c19fbe59e8e5c17d31d9b,Dining and Drinking
5996daffa423622ec96d0e2d,Beijummy,148,51.522881,-0.092751,17080ae3ef6c19fbe59e8e5c17d31d9b,Dining and Drinking
4b20fb61f964a520c73524e3,Waitrose,216,51.522206,-0.092155,17080ae3ef6c19fbe59e8e5c17d31d9b,Retail
5dc08c8e0307880007740c73,Lusin,89,51.509076,-0.143457,99e37e228edaf5187aa917de66113607,Dining and Drinking
4ac518bff964a52047a320e3,Benares,125,51.509879,-0.144801,99e37e228edaf5187aa917de66113607,Dining and Drinking
4ac518ecf964a52068ac20e3,Ralph Lauren Flagship Store New Bond Street,146,51.509767,-0.141389,99e37e228edaf5187aa917de66113607,Retail
53ad4446498e59958f1d8678,Opso,127,51.520921,-0.152838,de39548e3080840044daaa7b1e053c59,Dining and Drinking
5ccda0789d7468003911d1ac,Crazy Pizza Marylebone,144,51.520814,-0.152812,de39548e3080840044daaa7b1e053c59,Dining and Drinking
4afea714f964a520cf2f22e3,La Fromagerie Marylebone,188,51.519912,-0.152444,de39548e3080840044daaa7b1e053c59,Retail
4ada57e0f964a520982121e3,Daunt Books,199,51.520404,-0.152328,de39548e3080840044daaa7b1e053c59,Retail
57643e72498ede5f048ca51c,Flat Iron,82,51.525012,-0.080463,75acd596908674204f6b8933c4d3d746,Dining and Drinking
4ac518ebf964a52041ac20e3,Village Underground,118,51.523635,-0.078645,75acd596908674204f6b8933c4d3d746,Arts and Entertainment
5c692ec8829b0c002c56986d,Gloria by Big Mamma,150,51.525029,-0.081277,75acd596908674204f6b8933c4d3d746,Dining and Drinking
5ab57aa175a6ea024c652ef6,Brat,155,51.524201,-0.076927,75acd596908674204f6b8933c4d3d746,Dining and Drinking
6193fc89a511596623143f8c,Manteca,180,51.523977,-0.080635,75acd596908674204f6b8933c4d3d746,Dining and Drinking
593a85340ff4f9739a9f1615,Coqfighter,190,51.523495,-0.076991,75acd596908674204f6b8933c4d3d746,Dining and Drinking
4f6afe9ee4b0a6e622e30385,We Admire,173,51.522947,-0.078332,75acd596908674204f6b8933c4d3d746,Retail
5724affd498e719c6cbe7dad,Lisson Grove Moorings,29,51.526431,-0.171661,769aad3f52773505bb81888baf8becad,Landmarks and Outdoors
544d04ec498e317ec4f97de1,Crocker's Folly,197,51.525794,-0.174888,769aad3f52773505bb81888baf8becad,Dining and Drinking
4ac518eaf964a520f1ab20e3,The Cockpit,279,51.524524,-0.169612,769aad3f52773505bb81888baf8becad,Arts and Entertainment
4d03762128926ea835ad65c2,Lord's Tavern,197,51.528239,-0.173495,769aad3f52773505bb81888baf8becad,Dining and Drinking
51ea96e0498e80612c6ee3bd,Mound Stand,324,51.529187,-0.171728,769aad3f52773505bb81888baf8becad,Sports and Recreation
4ac518e8f964a520acab20e3,Lord's Cricket Ground (MCC),382,51.529704,-0.172238,769aad3f52773505bb81888baf8becad,Arts and Entertainment
4c07b3c68a81c9b658972790,Roof Top Kitchen,350,51.524178,-0.168906,769aad3f52773505bb81888baf8becad,Dining and Drinking
4c2e1d47e760c9b608004649,Lord's Pavilion,308,51.529043,-0.173647,769aad3f52773505bb81888baf8becad,Sports and Recreation
513f199ee4b05551e578faca,D1,327,51.524765,-0.176062,769aad3f52773505bb81888baf8becad,Dining and Drinking
50d4bcd0e4b08c309dc5596d,Gogi,396,51.524349,-0.176865,769aad3f52773505bb81888baf8becad,Dining and Drinking
583c344181907921f51d0740,Tandoor Chop House,68,51.509198,-0.125617,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
53bab96d498e7e355fb53d6c,Barrafina,79,51.509305,-0.125644,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
572f6ec7498eb9a06b8c640c,The Whisky Exchange,91,51.509824,-0.123772,3d6462a5765901813cd2ce67cfc4d4b4,Retail
4acf3b84f964a520d0d220e3,"The Harp, Covent Garden",87,51.50972,-0.126033,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
5b93f406805e3f002ca1e257,Mr Fogg's Society of Exploration,90,51.509773,-0.123711,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
4ac518c4f964a5209aa420e3,Wahaca,97,51.510389,-0.124436,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
5b420a45b1ec13002cb58037,Bancone,116,51.509591,-0.126477,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
52a8c21611d242ec546b2fea,Ruffians,139,51.510522,-0.123897,3d6462a5765901813cd2ce67cfc4d4b4,Business and Professional Services
565ca96e498e87528d10e88c,Flat Iron,159,51.510736,-0.12395,3d6462a5765901813cd2ce67cfc4d4b4,Dining and Drinking
4b4635a1f964a5201c1a26e3,Adelphi Theatre,154,51.51018,-0.123097,3d6462a5765901813cd2ce67cfc4d4b4,Arts and Entertainment
5057807b7ab4a2c8e935af22,Bounce,24,51.518,-0.10836,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
5b16859ff00a70002cd428b4,Dartbrooke Coffee,31,51.518136,-0.108918,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
4ac518baf964a520e0a120e3,"Ye Olde Mitre, Holborn",99,51.518415,-0.107558,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
566580d4498ebe13b51e93b4,Guido's Kitchen,98,51.516674,-0.107793,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
5763e197498ea21c06599a13,Dukan 41,142,51.519326,-0.108927,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
4ae0b1b8f964a520b38121e3,The Scotch Malt Whisky Society,206,51.519361,-0.106982,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
4f05928bbe7bf2206ee29cb5,Caffe Vergnano,192,51.517968,-0.111402,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
4ac518eef964a5201fad20e3,Leather Lane Street Market,260,51.520374,-0.109663,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
546e2b3e498ee355ddec8896,The Winemakers Club,264,51.515636,-0.104486,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
533c04dc498eea8fb064a8b9,Tongue & Brisket,200,51.519698,-0.109067,93cd71b7afe01549d24d77a3615b8643,Dining and Drinking
54dbe1e6498ef8f9ab8f15f0,Novelty Automation,92,51.519719,-0.116839,764f407d99e596ccdf7134f48b3ceaab,Arts and Entertainment
59d4f303e57ca67d0a891686,La Fromagerie,175,51.521759,-0.118346,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
4b8be6f5f964a5206eb132e3,Folk,187,51.521801,-0.118595,764f407d99e596ccdf7134f48b3ceaab,Retail
4c176adf216fc9b6a7578f96,Banh Mi Bay,224,51.521535,-0.113811,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
4bae35ecf964a520b8923be3,Condor Cycles,263,51.522018,-0.113884,764f407d99e596ccdf7134f48b3ceaab,Retail
4fe348b1e4b0d8ea2afa24c9,Chamisse,263,51.522121,-0.114004,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
4ace06a9f964a520f5cd20e3,The Espresso Room,263,51.521912,-0.119719,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
504b8cc2e4b08bf9e9d9ac9c,Otto's,301,51.522925,-0.114156,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
5261511311d2d7cfe4189803,Scarfes Bar,326,51.517668,-0.117903,764f407d99e596ccdf7134f48b3ceaab,Dining and Drinking
57c9722c498ecc39c2dd6718,Oliver Bonas,278,51.518088,-0.117007,764f407d99e596ccdf7134f48b3ceaab,Retail
4dff32bae4cdf7246077a9aa,Pilpel,36,51.514984,-0.098656,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
4af81a31f964a520fe0a22e3,Paternoster Square,97,51.514616,-0.099612,c6890bdfb7c054f428bc919fe7362e71,Landmarks and Outdoors
4b0fe07bf964a520c06523e3,Itsu,115,51.514578,-0.098079,c6890bdfb7c054f428bc919fe7362e71,Dining and Drinking
4ad3be62f964a52012e620e3,Postman's Park,180,51.516803,-0.097915,c6890bdfb7c054f428bc919fe7362e71,Landmarks and Outdoors
50b0ea00e4b03ce491b552c3,Heroic Self Sacrifice Memorial,189,51.516992,-0.097343,c6890bdfb7c054f428bc919fe7362e71,Landmarks and Outdoors
51e68bd2498eca96aefe97fe,"The Square, St. Bartholomew's Hospital",210,51.517269,-0.099555,c6890bdfb7c054f428bc919fe7362e71,Health and Medicine
4d8f77893bfef04d3225af86,St Paul's Churchyard,247,51.513492,-0.097,c6890bdfb7c054f428bc919fe7362e71,Landmarks and Outdoors
4de5f8bfb3ad2c317fe2dcae,Shoreditch Grind,119,51.525955,-0.088223,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
5d715f84a5cdf100089597a8,Wagamama Old Street,85,51.525873,-0.088823,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
5d9c7d49b8e27e0008ea3c11,Trade Coffee,106,51.525124,-0.091019,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
5cf56b9ca2c00b002ce1c48d,Tayer and Elementary,127,51.525072,-0.090959,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
4f7ddc0fe4b062316b24a77b,Lantana Cafe,202,51.524325,-0.087201,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
5ceec04f471d6e002c0b9e6b,Pasta Nostra,210,51.524841,-0.092474,d153f9c5cca7e8927cb32beecf66d802,Dining and Drinking
5c12a5e7db1d81002cbc9ce1,Lost Boys Pizza,122,51.533622,-0.137881,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
4ae0a9dbf964a5206b8121e3,Asakusa Restaurant,137,51.533985,-0.13821,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
4f6303d80cd6efd2b0ddde47,La Patagonia,257,51.535337,-0.139404,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
55be6222498edba353d823a3,Band of Burgers,235,51.535123,-0.13935,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
598225a69be5227440591888,Cafe Mexicana,296,51.535717,-0.139355,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
5ae4da7c3fcee80039da1a42,yamas Greek Cuisine,296,51.535666,-0.139295,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
5d7e1298921248000766c1ab,Saint Espressō,239,51.535247,-0.139,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
4c750cf2ff1fb60c1f03f5a7,O Tino,330,51.536034,-0.139529,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
505b58e4e4b046b36d6316ec,Seto,345,51.536218,-0.139051,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
5437d516498eef542c9c6737,White Mustache,330,51.530444,-0.141095,14e89f7dd9cfc6c05e4969720bd9a7d9,Dining and Drinking
53a2dbb6498edd040c594f7b,Smokin' Aces,128,51.533376,-0.109171,81e0b607d35ac04a4e25136976886bc2,Dining and Drinking
5363e078498edd00c571a622,The Three Johns,176,51.532948,-0.109065,81e0b607d35ac04a4e25136976886bc2,Dining and Drinking
57d327e7498ee4d35b3b7382,The Islington Town House,151,51.533688,-0.106886,81e0b607d35ac04a4e25136976886bc2,Dining and Drinking
5765a852498e4c55fbd7155e,Liman Restaurant,193,51.533495,-0.111298,81e0b607d35ac04a4e25136976886bc2,Dining and Drinking
4c0b6c36bbc676b0828c4bd5,Islington Farmers' Market,134,51.533594,-0.10913,81e0b607d35ac04a4e25136976886bc2,Retail
4eb82717d3e3644ca75c9559,Little Georgia,159,51.534252,-0.111295,81e0b607d35ac04a4e25136976886bc2,Dining and Drinking
55452287498e22de471f0967,The Little Viet Kitchen,161,51.533512,-0.110921,81e0b607d35ac04a4e25136976886bc2,Dining and Drinking
4e31db1fa809189f7a22b81a,The Alma,113,51.533363,-0.109454,81e0b607d35ac04a4e25136976886bc2,Dining and Drinking
4ad74066f964a5201c0921e3,Waitrose,135,51.534006,-0.10723,81e0b607d35ac04a4e25136976886bc2,Retail
5b86c4a646e1b600394ff7a4,Oseyo,166,51.533796,-0.107083,81e0b607d35ac04a4e25136976886bc2,Retail
4c2251659085d13a592386cc,Vecchio Parioli,30,51.520812,-0.097765,18f219af91ff4dc266c398c03a819291,Dining and Drinking
4ac518d2f964a5201fa720e3,Charterhouse Square School & Nursery,123,51.520324,-0.098978,18f219af91ff4dc266c398c03a819291,Community and Government
4ada5cf0f964a520e32121e3,The Old Red Cow,185,51.519391,-0.099271,18f219af91ff4dc266c398c03a819291,Dining and Drinking
4ad7a8ddf964a520650d21e3,Dose Espresso,202,51.519601,-0.099418,18f219af91ff4dc266c398c03a819291,Dining and Drinking
5a3ade80e55d8b05d05bf5f1,Eat Tokyo,198,51.519695,-0.099727,18f219af91ff4dc266c398c03a819291,Dining and Drinking
4ac518d3f964a5204da720e3,Barbican Centre,259,51.51974,-0.094021,18f219af91ff4dc266c398c03a819291,Arts and Entertainment
4c1cd32bb306c928426b64b7,Barbican Art Gallery,260,51.5198,-0.093893,18f219af91ff4dc266c398c03a819291,Arts and Entertainment
4ac518e7f964a52040ab20e3,Barbican Theatre,286,51.519882,-0.093294,18f219af91ff4dc266c398c03a819291,Arts and Entertainment
5a7daf4a61e53b12d1befe03,Redemption Roasters,272,51.519134,-0.10016,18f219af91ff4dc266c398c03a819291,Dining and Drinking
4b0fe1c0f964a520ca6523e3,Bar Hairdressing,287,51.520973,-0.101331,18f219af91ff4dc266c398c03a819291,Business and Professional Services
52878fa011d2c89bf306dba7,Bucks Barbers,119,51.530177,-0.077501,cbfcf12500f8b93b594e821ce1bdff87,Business and Professional Services
4acf3132f964a520aed220e3,Sông Quê,102,51.530797,-0.07694,cbfcf12500f8b93b594e821ce1bdff87,Dining and Drinking
4ce9266d595cb1f78c0bcd14,Hoxton Street Monster Supplies,121,51.531344,-0.080362,cbfcf12500f8b93b594e821ce1bdff87,Retail
4ac518dcf964a5204ba920e3,Hanoi Cafe,138,51.529869,-0.077139,cbfcf12500f8b93b594e821ce1bdff87,Dining and Drinking
608be3d96a36c31fc1dbfbbf,Museum of the Home,153,51.531691,-0.076303,cbfcf12500f8b93b594e821ce1bdff87,Arts and Entertainment
4ac518ebf964a52032ac20e3,Hoxton Hall,135,51.531742,-0.079937,cbfcf12500f8b93b594e821ce1bdff87,Arts and Entertainment
579dfc4bcd10cf6ab82d9a98,Great Art,189,51.529351,-0.07782,cbfcf12500f8b93b594e821ce1bdff87,Retail
4f71ff24e4b00bcde2f54e34,Article,143,51.529869,-0.077139,cbfcf12500f8b93b594e821ce1bdff87,Retail
50b3b385e4b02b5016d02617,Hoxton Fruit & Veg,167,51.532101,-0.080359,cbfcf12500f8b93b594e821ce1bdff87,Retail
4ad30c88f964a52003e320e3,The Grocery,236,51.528855,-0.078031,cbfcf12500f8b93b594e821ce1bdff87,Retail
5a8fda2d9e3b652cb8ae5068,Rosslyn Coffee,117,51.51257,-0.093532,880fa0e2ffbea15a8f200ff3c95630f4,Dining and Drinking
58c7ef256ad5a12a606c379e,Nyokee,72,51.512026,-0.093588,880fa0e2ffbea15a8f200ff3c95630f4,Dining and Drinking
4ac518e6f964a52009ab20e3,Sweetings,99,51.512386,-0.092819,880fa0e2ffbea15a8f200ff3c95630f4,Dining and Drinking
5077d4a2e4b0602b619a2aa0,Host Cafe,120,51.51275,-0.093148,880fa0e2ffbea15a8f200ff3c95630f4,Dining and Drinking
4e247c69e4cdf68591a37d0a,Planet of the Grapes,109,51.512565,-0.093626,880fa0e2ffbea15a8f200ff3c95630f4,Dining and Drinking
5a218c0cfc9e945859920653,Koya City,124,51.512228,-0.091542,880fa0e2ffbea15a8f200ff3c95630f4,Dining and Drinking
59ef231e3d47917a97c447a4,Bloomberg Arcade,130,51.512246,-0.091165,880fa0e2ffbea15a8f200ff3c95630f4,Landmarks and Outdoors
5b0986c00a08ab002c2e44e0,Brigadiers,147,51.5126,-0.091682,880fa0e2ffbea15a8f200ff3c95630f4,Dining and Drinking
53b15736498e1cdd0eb1d95b,Merchant House,190,51.513237,-0.093126,880fa0e2ffbea15a8f200ff3c95630f4,Dining and Drinking
51c1dfc4498ec6e5993dc7dd,Pelt Trader,145,51.511,-0.09119,880fa0e2ffbea15a8f200ff3c95630f4,Dining and Drinking
5bc5b80c8afbe0002e57d54a,Kahaila Aldgate,72,51.514032,-0.076984,5effc1e4635d1fae80462676f28a4f50,Dining and Drinking
4f70a772e4b0f375fc669005,The Association,165,51.513671,-0.078943,5effc1e4635d1fae80462676f28a4f50,Dining and Drinking
5c5f2e14a30619002cea6652,Dabbers,135,51.514489,-0.077621,5effc1e4635d1fae80462676f28a4f50,Arts and Entertainment
57473b2e498efddb25e192d9,Swingers - the Crazy Golf Club,263,51.514034,-0.080462,5effc1e4635d1fae80462676f28a4f50,Arts and Entertainment
5583f0d8498eee2f201ab270,Pall Mall Barbers Bishopsgate,258,51.515417,-0.078613,5effc1e4635d1fae80462676f28a4f50,Business and Professional Services
5a0c763e898bdc40e86cdc84,Benk + Bo,265,51.515803,-0.076089,5effc1e4635d1fae80462676f28a4f50,Dining and Drinking
585a8b58d7b4732ed73d3cb1,Mattarello,252,51.515452,-0.075478,5effc1e4635d1fae80462676f28a4f50,Dining and Drinking
570f8ef0498e228c67a08173,Walter and Monty,263,51.514646,-0.080089,5effc1e4635d1fae80462676f28a4f50,Dining and Drinking
5c66c388947c05003948a783,The Garden at 120,312,51.512173,-0.080954,5effc1e4635d1fae80462676f28a4f50,Landmarks and Outdoors
4d1a4fdc401db60c07f200a5,Savage Garden,295,51.510886,-0.078349,5effc1e4635d1fae80462676f28a4f50,Dining and Drinking
57fb4523498ed8ace0911ce5,canteenM Tower of London hotel,161,51.510155,-0.076597,6be38ccc37cd0c70d4dabccf654dc86f,Dining and Drinking
5896239e3bd4ab768ab1992b,La Dame de Pic,191,51.510146,-0.077976,6be38ccc37cd0c70d4dabccf654dc86f,Dining and Drinking
593afd8a6bdee61f15feef38,Mei Ume,184,51.510198,-0.078036,6be38ccc37cd0c70d4dabccf654dc86f,Dining and Drinking
5ad73149a0215b0cb58801c5,Honi Poke,177,51.511151,-0.079653,6be38ccc37cd0c70d4dabccf654dc86f,Dining and Drinking
4bc885e3af07a59356fe802d,Trinity Square Gardens,194,51.509847,-0.077426,6be38ccc37cd0c70d4dabccf654dc86f,Landmarks and Outdoors
60d71de737f3fd3e520ba295,Seething Lane Tap,233,51.510026,-0.079423,6be38ccc37cd0c70d4dabccf654dc86f,Dining and Drinking
56489ed1498e2b9fd0f61ed2,Juice Box London,46,51.514391,-0.147829,b7208f4a50fc5ebd05cc965793d7d288,Dining and Drinking
62fb8c8fbfb8ca2188f33f44,Watch House,146,51.513692,-0.145415,b7208f4a50fc5ebd05cc965793d7d288,Dining and Drinking
4baa1e76f964a520234c3ae3,Uniqlo,159,51.514723,-0.145338,b7208f4a50fc5ebd05cc965793d7d288,Retail
59c25d4075a6ea6fba4552a6,Joe & the Juice,156,51.513936,-0.14948,b7208f4a50fc5ebd05cc965793d7d288,Dining and Drinking
61129aa3e3cdb17be6c6513f,Afternoon Tea at Claridge's,164,51.512667,-0.147686,b7208f4a50fc5ebd05cc965793d7d288,Dining and Drinking
50c4e405498eb4ce47af2f04,The Foyer and Reading Room,171,51.512671,-0.147592,b7208f4a50fc5ebd05cc965793d7d288,Dining and Drinking
507eefbc90e746e865eec922,Victoria's Secret,172,51.512985,-0.145478,b7208f4a50fc5ebd05cc965793d7d288,Retail
4ac518c4f964a5205da420e3,Claridges's Bar,172,51.512598,-0.148003,b7208f4a50fc5ebd05cc965793d7d288,Dining and Drinking
4b0b0094f964a520622b23e3,La Petite Maison,186,51.512625,-0.146246,b7208f4a50fc5ebd05cc965793d7d288,Dining and Drinking
619686448f3ac12846fd3b12,The Maine Mayfair,196,51.513624,-0.14454,b7208f4a50fc5ebd05cc965793d7d288,Dining and Drinking
4e32853b1838be8b94caabd5,The Legend,238,51.524695,-0.093295,64765752ee49b94e43e906b5d41fb1b8,Business and Professional Services
4acda5c6f964a52080cc20e3,Goswell Road Coffee,241,51.525599,-0.099523,64765752ee49b94e43e906b5d41fb1b8,Dining and Drinking
4ad6410ef964a520190621e3,ESHK Hair,242,51.525599,-0.099523,64765752ee49b94e43e906b5d41fb1b8,Business and Professional Services
58494fc83493552534076411,Breddos Tacos Clerkenwell,300,51.523692,-0.098726,64765752ee49b94e43e906b5d41fb1b8,Dining and Drinking
5a97cbc3cad1b6446890403b,Fare Bar and Canteen,306,51.52361,-0.098077,64765752ee49b94e43e906b5d41fb1b8,Dining and Drinking
4b0c6aa1f964a520cd3c23e3,Flat Cap Coffee Co,140,51.497447,-0.13404,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
547edc29498e8b8ae8d244f0,The Executive Club,150,51.499349,-0.132702,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
4b8633f6f964a520968231e3,Starbucks,40,51.498155,-0.132786,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
5ca89476625a66002cb1dd0c,Formative,195,51.49838,-0.134939,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
4f02d63aa69d4546205f3086,Caxton Grill,161,51.498744,-0.134076,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
4ac518dff964a52001aa20e3,Cinnamon Club,187,51.497481,-0.129808,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
4b6044cbf964a520d5dc29e3,Caffe Grana,185,51.49957,-0.133757,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
4d91d713d7b1236a31d63838,Abokado,119,51.498753,-0.133888,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
4bed4c1e6e8c20a1ae1f7061,The Laughing Halibut,206,51.496699,-0.133854,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
50b7a83ae4b060c792e46c79,Blue Boar,176,51.499589,-0.13219,2e58420ba565800834858cb4a8afcde6,Dining and Drinking
4ac518cff964a5206ba620e3,Soho Square,46,51.515222,-0.132212,69ec102a3c57d63da8b14362270ff37c,Dining and Drinking
4ad0a35bf964a520e1d820e3,Milroy's of Soho,115,51.514778,-0.131292,69ec102a3c57d63da8b14362270ff37c,Retail
5f6e20d55ce930743e1875f2,Noble Rot Soho,118,51.514889,-0.131224,69ec102a3c57d63da8b14362270ff37c,Dining and Drinking
4ac518e8f964a5209fab20e3,Soho Theatre,146,51.514439,-0.13278,69ec102a3c57d63da8b14362270ff37c,Arts and Entertainment
55577094498e13a57d71a0df,The London Gin Club,149,51.515499,-0.134426,69ec102a3c57d63da8b14362270ff37c,Dining and Drinking
4ac518e6f964a52028ab20e3,Hakkasan Hanway Place,175,51.517256,-0.131526,69ec102a3c57d63da8b14362270ff37c,Dining and Drinking
559e2de1498e3287c87cbae1,Soho House 76 Dean Street,189,51.513942,-0.13299,69ec102a3c57d63da8b14362270ff37c,Dining and Drinking
4ac518e7f964a52036ab20e3,Barrafina,182,51.514071,-0.132546,69ec102a3c57d63da8b14362270ff37c,Dining and Drinking
51d28777498e009f4541088c,Flying Tiger Copenhagen,188,51.515905,-0.135003,69ec102a3c57d63da8b14362270ff37c,Retail
53ab1342498e51d2627214f3,Flat Iron,200,51.515075,-0.129554,69ec102a3c57d63da8b14362270ff37c,Dining and Drinking
4b9cced5f964a5209a7c36e3,Panzer's,57,51.533491,-0.172228,ba9e95e11a120e75eeda6056cc2abbd3,Retail
4bfd6f20b68d0f4789c8e857,Gelato Mio,130,51.533929,-0.170955,ba9e95e11a120e75eeda6056cc2abbd3,Dining and Drinking
57010375498efec398364190,Chicken Shop and Dirty Burger,168,51.533583,-0.170248,ba9e95e11a120e75eeda6056cc2abbd3,Dining and Drinking
60a8ff061bae5702ba2959ca,Notes Coffee Roasters & Bar,54,51.533641,-0.172504,ba9e95e11a120e75eeda6056cc2abbd3,Dining and Drinking
57ff4ade38faa3d7ab6a0717,The Ivy St John’s Wood,147,51.533519,-0.170471,ba9e95e11a120e75eeda6056cc2abbd3,Dining and Drinking
4d92109e9d0f721e96922473,St John's Wood Church Gardens,301,51.531196,-0.169224,ba9e95e11a120e75eeda6056cc2abbd3,Landmarks and Outdoors
51d2bc0b2fc67007b7c2a90e,Pret a Manger,128,51.534057,-0.171702,ba9e95e11a120e75eeda6056cc2abbd3,Dining and Drinking
596b4b64851de51c56a1d401,The Good Life Eatery,240,51.532219,-0.169336,ba9e95e11a120e75eeda6056cc2abbd3,Dining and Drinking
4b200f7ff964a520b32c24e3,Duke of York,145,51.534237,-0.171317,ba9e95e11a120e75eeda6056cc2abbd3,Dining and Drinking
4bbf6546006dc9b6a683fc3f,Boots,133,51.533621,-0.170592,ba9e95e11a120e75eeda6056cc2abbd3,Retail
4d4481964e5d3704cf68ec93,Park Room,139,51.509603,-0.155409,0f1607337db3f448a30c88647bf8842d,Dining and Drinking
4ade332ff964a520dc7321e3,Le Gavroche,216,51.511136,-0.155027,0f1607337db3f448a30c88647bf8842d,Dining and Drinking
4bee69693686c9b69d7d246e,Mini Park Lane,252,51.508735,-0.154287,0f1607337db3f448a30c88647bf8842d,Business and Professional Services
4bc81e8792b376b0faea503a,Park Lane,302,51.508325,-0.153804,0f1607337db3f448a30c88647bf8842d,Retail
5a72185f75a6ea548414250a,34 Mayfair,341,51.510445,-0.152425,0f1607337db3f448a30c88647bf8842d,Dining and Drinking
521209e311d2ac3f5ea4f1c0,North Audley Cantine,388,51.512404,-0.153341,0f1607337db3f448a30c88647bf8842d,Dining and Drinking
50083228e4b00e303c64636d,Bremont,406,51.509355,-0.151438,0f1607337db3f448a30c88647bf8842d,Retail
4fb94003e4b0fee48ffc48cc,Marble Arch Square,382,51.513567,-0.158588,0f1607337db3f448a30c88647bf8842d,Landmarks and Outdoors
4bc9eb79511f9521e585aec7,Pret a Manger,406,51.513563,-0.158682,0f1607337db3f448a30c88647bf8842d,Dining and Drinking
5b9e565301bc5a002ca235fa,Foot Locker,405,51.513649,-0.157989,0f1607337db3f448a30c88647bf8842d,Retail
4ac518d3f964a52054a720e3,The Sherlock Holmes Museum,103,51.523736,-0.15864,af92be8d5fd90a932222d0921beb37d8,Arts and Entertainment
4be84d0c88ed2d7f03b4cb1d,Mumtaz Restaurant,89,51.525134,-0.159989,af92be8d5fd90a932222d0921beb37d8,Dining and Drinking
4f159852a17c8a14455c9580,Pret a Manger,193,51.522897,-0.15805,af92be8d5fd90a932222d0921beb37d8,Dining and Drinking
4dbeffbf0f2c919d39732b0e,Baskin-Robbins,167,51.523231,-0.157847,af92be8d5fd90a932222d0921beb37d8,Dining and Drinking
4ad56930f964a520f80221e3,The Bite,211,51.525834,-0.161213,af92be8d5fd90a932222d0921beb37d8,Dining and Drinking
4aed6e21f964a5209ccd21e3,Phoenix Palace,236,51.522421,-0.15898,af92be8d5fd90a932222d0921beb37d8,Dining and Drinking
55de044c498ed335a74976bb,Dunkin' Donuts,247,51.52244,-0.157412,af92be8d5fd90a932222d0921beb37d8,Dining and Drinking
4d3ebe42557d6dcb0b555144,Sherlock Holmes Statue,284,51.522522,-0.156812,af92be8d5fd90a932222d0921beb37d8,Landmarks and Outdoors
5e5e5a5c4a639300070b94f4,Five Guys Baker Street,229,51.52265,-0.157559,af92be8d5fd90a932222d0921beb37d8,Dining and Drinking
541adf81498e50aff8f480d1,Shakeshuka,278,51.522247,-0.158079,af92be8d5fd90a932222d0921beb37d8,Dining and Drinking
